Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
JESUS RAMIREZ CUEVAS, ¿Es el artículo 11?,0.32823650481604266,4,19,11,2019
JESUS RAMIREZ CUEVAS,  Es el segundo párrafo.,0.32823650481604266,4,19,11,2019
