Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
SANTIAGO CREEL MIRANDA," Miren, ni en las peores épocas del PRI —hoy nuestro aliado, pero ya democratizado— veíamos eso.",0.0,16,09,06,2022
SANTIAGO CREEL MIRANDA,"Los padrones, con los programas sociales.",0.0,6,09,06,2022
SANTIAGO CREEL MIRANDA,"Entonces, esto es un ataque a la democracia.",0.0,8,09,06,2022
